Node id 	Page Rank
126	0.000127289
3934	0.000127226
459	0.000127164
201	0.000127134
1042	0.000127041
3754	0.000126924
1934	0.000126883
890	0.000126814
1134	0.000126773
3357	0.000126771
3067	0.0001266
3368	0.000126553
3606	0.000126547
912	0.000126499
1915	0.000126462
2794	0.000126361
3991	0.000126328
3914	0.000126318
1942	0.000126281
3024	0.000126117
3210	0.000126104
2453	0.000126104
2688	0.000126084
1618	0.000126023
1901	0.00012596
3130	0.000125942
3190	0.000125903
869	0.000125805
327	0.000125793
2576	0.000125772
715	0.000125711
440	0.000125662
663	0.000125493
1268	0.000125433
1152	0.000125375
900	0.000125349
3992	0.000125343
2311	0.000125268
1196	0.000125153
808	0.000125043
3151	0.00012493
2685	0.000124905
382	0.000124891
3271	0.000124818
3887	0.000124768
3336	0.000124744
2709	0.000124656
3849	0.000124314
3444	0.000124314
347	0.000124289
2710	0.000124279
914	0.000124259
429	0.000124174
877	0.000124045
2544	0.00012404
433	0.000123928
4033	0.000123926
152	0.000123864
3843	0.000123705
2291	0.00012367
300	0.000123597
2163	0.000123581
129	0.000123522
3844	0.000123437
1646	0.000123433
2310	0.000122933
1805	0.000122867
2747	0.000122852
3492	0.000122742
2941	0.000122554
2105	0.000122536
2548	0.000122519
691	0.000122448
1013	0.000122443
2876	0.000122418
1905	0.000122208
1061	0.000122151
1930	0.000122054
3681	0.000121838
1933	0.000121742
3058	0.000121585
2531	0.000121573
2466	0.000121541
405	0.00012132
3600	0.000121037
3376	0.000121023
3401	0.000121023
2051	0.000121002
2847	0.00012098
3414	0.000120965
1594	0.000120876
163	0.000120859
1883	0.000120812
2258	0.0001207
77	0.000120637
884	0.000120597
1748	0.000120588
435	0.000120485
757	0.000120462
221	0.00012033
821	0.000119877
1696	0.000119864
943	0.000119792
2424	0.000119729
2321	0.000119616
3349	0.000119482
2316	0.000119426
2255	0.000119358
1830	0.000119256
3292	0.000119252
690	0.000119052
317	0.000118963
3987	0.000118867
4001	0.000118867
4012	0.000118867
4029	0.000118867
3164	0.000118852
1397	0.000118846
2099	0.000118738
2990	0.000118554
2826	0.000118408
2437	0.000118379
1802	0.000118357
1116	0.00011829
60	0.000118231
1836	0.000118198
3254	0.000118185
717	0.000118045
855	0.000118045
852	0.000118045
2530	0.000117989
974	0.000117921
1892	0.000117854
3477	0.000117798
3941	0.000117494
1492	0.000117313
2067	0.00011725
1708	0.000117067
1982	0.000117025
3973	0.000116996
1422	0.000116819
2528	0.000116814
2186	0.000116801
2016	0.000116769
3544	0.00011675
3153	0.000116731
2769	0.000116532
2130	0.000116471
3045	0.000116321
880	0.000116269
535	0.000116197
2393	0.00011615
2476	0.000116053
3676	0.000116009
3489	0.000116009
3572	0.000115909
3308	0.000115839
2263	0.000115821
1599	0.000115803
3661	0.000115704
1053	0.000115545
3925	0.000115453
442	0.000115443
1007	0.00011542
466	0.000115201
1769	0.000115098
1900	0.000115082
2641	0.000114672
950	0.000114645
307	0.000114643
182	0.000114243
449	0.000114158
311	0.000114122
1817	0.000113978
491	0.000113911
2723	0.000113896
1244	0.000113873
2821	0.000113827
229	0.000113746
3603	0.000113704
928	0.000113663
1002	0.000113638
1105	0.000113638
893	0.00011363
464	0.000113616
529	0.000113596
3660	0.000113111
2678	0.000113019
502	0.000112808
338	0.000112749
1908	0.000112697
2766	0.000112574
117	0.00011257
1094	0.00011246
1961	0.000112445
1091	0.000112252
3834	0.000112166
2917	0.000111902
1164	0.000111873
2893	0.000111869
761	0.000111821
124	0.000111821
1073	0.000111812
1254	0.000111688
1814	0.00011159
710	0.000111254
3352	0.000111201
812	0.00011097
3099	0.000110859
1501	0.000110777
3954	0.000110647
3755	0.000110421
549	0.00011032
3461	0.000110191
672	0.000110149
621	0.000110134
541	0.000110045
1039	0.000109941
3893	0.000109802
3269	0.000109506
1023	0.000109469
208	0.000109419
3358	0.000109377
587	0.00010922
2900	0.000109163
220	0.000109093
262	0.000109093
97	0.000108866
253	0.000108866
657	0.00010848
3724	0.000108461
2816	0.000108445
1821	0.000108306
166	0.00010807
2251	0.000108056
478	0.000107921
2878	0.000107918
2158	0.000107376
802	0.000107359
2234	0.000107341
3637	0.000107327
986	0.000107243
534	0.000107122
2882	0.000107069
1556	0.000106952
81	0.000106937
467	0.000106934
572	0.000106934
3970	0.000106905
1154	0.000106879
1203	0.000106863
289	0.000106848
3266	0.000106657
3398	0.000106499
3315	0.000106306
283	0.000106291
3859	0.000106256
340	0.000106254
4036	0.000105998
1445	0.000105751
3952	0.000105704
3939	0.000105676
3712	0.000105486
2801	0.000105422
629	0.000105384
157	0.000105312
846	0.000105283
1913	0.000105179
2824	0.000105084
3091	0.000105084
2671	0.000105084
2721	0.000105084
1087	0.000104937
2350	0.000104786
1484	0.000104762
1477	0.000104613
2903	0.000104408
2167	0.000104397
4028	0.000104127
2096	0.000104113
679	0.000104065
3133	0.000103971
2400	0.000103942
2065	0.000103926
3281	0.000103867
1527	0.000103855
2106	0.000103736
1838	0.000103682
2012	0.0001035
3653	0.000103482
3936	0.000103395
480	0.000103344
1701	0.000103167
1602	0.000103149
700	0.000103089
2961	0.000103089
3694	0.000103054
2725	0.000103051
3977	0.000102982
926	0.000102749
2249	0.000102731
1640	0.00010247
190	0.000102462
155	0.000102412
3552	0.000102388
2295	0.000102356
202	0.000102349
3418	0.000102212
2303	0.000102063
923	0.00010183
2790	0.000101797
3015	0.000101783
2270	0.000101732
1670	0.000101724
1853	0.000101703
2691	0.000101642
2792	0.000101642
3037	0.000101642
2621	0.000101514
2288	0.000101492
1194	0.000101377
3290	0.000101322
3537	0.00010119
1143	0.000100977
1342	0.000100908
4006	0.000100899
4032	0.000100899
71	0.000100825
2265	0.0001008
2635	0.000100766
2632	0.000100707
1443	0.000100652
2767	0.000100491
1364	0.000100466
3112	0.000100166
1140	0.000100152
112	0.000100048
293	0.000100048
2413	9.98931e-05
920	9.97609e-05
1063	9.97134e-05
2746	9.966e-05
865	9.9621e-05
868	9.9621e-05
1297	9.95782e-05
3088	9.93933e-05
2942	9.92386e-05
3839	9.91704e-05
61	9.9011e-05
27	9.89072e-05
3678	9.8764e-05
2895	9.87373e-05
2080	9.87314e-05
2898	9.87108e-05
1069	9.83436e-05
63	9.78636e-05
2298	9.77289e-05
2375	9.77252e-05
910	9.7649e-05
1657	9.7649e-05
1776	9.7649e-05
3367	9.75809e-05
972	9.73146e-05
301	9.73123e-05
3334	9.72438e-05
1162	9.72393e-05
1949	9.72191e-05
2634	9.7192e-05
386	9.71808e-05
3983	9.70479e-05
2312	9.68505e-05
2227	9.68329e-05
3388	9.65495e-05
2048	9.65324e-05
1607	9.63407e-05
472	9.63042e-05
2496	9.6261e-05
3428	9.61145e-05
1731	9.60042e-05
2204	9.59975e-05
937	9.58495e-05
3897	9.57552e-05
2100	9.57164e-05
2527	9.561e-05
235	9.54407e-05
540	9.53663e-05
3890	9.53586e-05
1771	9.5347e-05
2166	9.52229e-05
533	9.51033e-05
1552	9.48856e-05
1950	9.48515e-05
270	9.47407e-05
3457	9.47303e-05
3389	9.44758e-05
1248	9.43826e-05
2185	9.43047e-05
3805	9.41257e-05
1008	9.39859e-05
384	9.38918e-05
552	9.38918e-05
206	9.3886e-05
4034	9.37958e-05
2044	9.37334e-05
1093	9.34693e-05
1664	9.3394e-05
2838	9.33671e-05
3003	9.33671e-05
3781	9.3364e-05
3946	9.3364e-05
3953	9.32414e-05
788	9.31649e-05
2208	9.31307e-05
3424	9.3121e-05
985	9.28284e-05
2427	9.2744e-05
1439	9.21776e-05
2802	9.21426e-05
655	9.21267e-05
3565	9.21002e-05
34	9.20575e-05
1486	9.20466e-05
1952	9.20242e-05
3165	9.19074e-05
2205	9.18991e-05
321	9.18612e-05
3197	9.17664e-05
33	9.13221e-05
42	9.13221e-05
282	9.13221e-05
233	9.13221e-05
244	9.13221e-05
256	9.13221e-05
1208	9.11753e-05
3801	9.11695e-05
987	9.11105e-05
3159	9.11082e-05
2885	9.07487e-05
1977	9.07468e-05
2572	9.07313e-05
406	9.07134e-05
735	9.06517e-05
411	9.06391e-05
721	9.0636e-05
586	9.06079e-05
2019	9.0522e-05
2804	9.04935e-05
1654	9.04764e-05
2021	9.04287e-05
3673	9.04256e-05
3432	9.02618e-05
1700	9.01221e-05
250	9.00572e-05
704	8.99413e-05
1057	8.98687e-05
120	8.97995e-05
1586	8.9797e-05
1046	8.9797e-05
3965	8.96681e-05
3092	8.96475e-05
2613	8.95708e-05
1461	8.95175e-05
3910	8.9477e-05
3030	8.92416e-05
2695	8.88914e-05
90	8.88183e-05
145	8.88183e-05
1027	8.87257e-05
1627	8.87257e-05
2605	8.86239e-05
2431	8.8601e-05
356	8.79193e-05
832	8.7863e-05
2422	8.77697e-05
3795	8.77043e-05
454	8.73779e-05
3733	8.73471e-05
3699	8.73284e-05
3310	8.72846e-05
1631	8.71782e-05
1372	8.70855e-05
3619	8.70764e-05
1490	8.692e-05
2752	8.68248e-05
3121	8.66378e-05
929	8.64657e-05
2008	8.64309e-05
2483	8.62992e-05
2595	8.62992e-05
790	8.62528e-05
907	8.62199e-05
3202	8.61673e-05
1084	8.61245e-05
2383	8.58648e-05
904	8.57974e-05
1974	8.57158e-05
1759	8.5342e-05
241	8.53254e-05
255	8.53254e-05
1058	8.52563e-05
2305	8.52351e-05
3746	8.51461e-05
3846	8.51461e-05
2651	8.50805e-05
3811	8.50162e-05
240	8.48932e-05
1710	8.48594e-05
3317	8.48462e-05
1887	8.47316e-05
2514	8.47116e-05
2014	8.46229e-05
385	8.45744e-05
649	8.4467e-05
2015	8.43573e-05
499	8.41525e-05
247	8.41103e-05
3494	8.40048e-05
1133	8.39166e-05
349	8.37324e-05
3588	8.36768e-05
3333	8.36318e-05
1264	8.36295e-05
2388	8.34712e-05
3882	8.34454e-05
2852	8.31505e-05
286	8.28092e-05
1865	8.27069e-05
76	8.24965e-05
1295	8.22897e-05
2168	8.22809e-05
2066	8.21832e-05
1792	8.20579e-05
2899	8.20413e-05
228	8.18493e-05
52	8.17009e-05
205	8.17009e-05
383	8.16929e-05
3560	8.13141e-05
3691	8.13141e-05
3744	8.13141e-05
3717	8.13141e-05
581	8.13009e-05
642	8.13009e-05
2811	8.12449e-05
1697	8.12269e-05
1168	8.12016e-05
2584	8.11094e-05
1103	8.10147e-05
3235	8.09619e-05
1253	8.07959e-05
1071	8.07959e-05
288	8.05779e-05
2884	8.05735e-05
2452	8.04553e-05
1301	8.04219e-05
1693	8.02544e-05
3161	8.02318e-05
47	8.00641e-05
3865	7.99136e-05
1996	7.97974e-05
2565	7.97974e-05
1506	7.97194e-05
3059	7.97005e-05
2262	7.93638e-05
1442	7.93107e-05
485	7.92981e-05
3978	7.92119e-05
294	7.89964e-05
3323	7.89853e-05
1711	7.88654e-05
998	7.87025e-05
154	7.86919e-05
1411	7.86003e-05
2522	7.85642e-05
390	7.83761e-05
743	7.79878e-05
2013	7.79204e-05
3227	7.79196e-05
859	7.77774e-05
2256	7.77611e-05
562	7.76571e-05
593	7.75974e-05
3217	7.73783e-05
1401	7.73395e-05
2358	7.72051e-05
3816	7.71314e-05
2454	7.70662e-05
3270	7.66686e-05
3268	7.64496e-05
3407	7.64496e-05
70	7.64333e-05
191	7.60805e-05
3370	7.60004e-05
125	7.58953e-05
1220	7.58753e-05
2599	7.54813e-05
2736	7.53797e-05
1924	7.5359e-05
2441	7.52245e-05
3765	7.51983e-05
1874	7.50952e-05
365	7.50073e-05
851	7.49327e-05
1797	7.4869e-05
935	7.48363e-05
3885	7.47819e-05
2580	7.46756e-05
2505	7.4665e-05
3429	7.45399e-05
336	7.44577e-05
1476	7.41286e-05
1855	7.41202e-05
1157	7.40142e-05
3305	7.39196e-05
667	7.38486e-05
164	7.38437e-05
749	7.3831e-05
775	7.3831e-05
3686	7.374e-05
1937	7.36608e-05
2182	7.35721e-05
3175	7.34035e-05
401	7.33811e-05
3094	7.33664e-05
2568	7.31526e-05
35	7.30843e-05
785	7.30341e-05
1474	7.29788e-05
1200	7.29242e-05
216	7.28477e-05
267	7.25309e-05
138	7.25191e-05
1579	7.24462e-05
2177	7.22973e-05
1252	7.21044e-05
2481	7.21038e-05
2175	7.18434e-05
3436	7.17608e-05
2545	7.13358e-05
1414	7.11972e-05
3044	7.11634e-05
1760	7.11068e-05
1354	7.11022e-05
371	7.10916e-05
996	7.10292e-05
3582	7.09648e-05
2808	7.08369e-05
207	7.05926e-05
3955	7.04491e-05
530	7.03942e-05
443	7.02988e-05
468	7.02988e-05
671	7.02858e-05
2922	7.02545e-05
279	7.0182e-05
610	7.01753e-05
3875	7.01676e-05
2692	7.01247e-05
1455	7.00784e-05
3689	7.00457e-05
3807	6.99026e-05
1777	6.98475e-05
1038	6.97084e-05
2980	6.97082e-05
160	6.93318e-05
2517	6.93091e-05
2975	6.92769e-05
3597	6.92371e-05
3575	6.91816e-05
305	6.91055e-05
3467	6.89796e-05
377	6.89651e-05
2230	6.89275e-05
3808	6.87984e-05
1521	6.87792e-05
1546	6.85321e-05
2252	6.84592e-05
660	6.83859e-05
3984	6.83188e-05
4008	6.83188e-05
4010	6.83188e-05
4015	6.83188e-05
4022	6.83188e-05
4024	6.83188e-05
4035	6.83188e-05
899	6.81286e-05
1463	6.81101e-05
3922	6.80161e-05
2971	6.79497e-05
1383	6.71077e-05
1224	6.70912e-05
1151	6.70467e-05
1263	6.6585e-05
854	6.65515e-05
1713	6.65459e-05
1031	6.64633e-05
1353	6.62942e-05
2178	6.62215e-05
3143	6.60921e-05
379	6.59479e-05
316	6.57108e-05
1498	6.54967e-05
1762	6.53038e-05
3928	6.52398e-05
2788	6.52306e-05
1239	6.46538e-05
652	6.45334e-05
673	6.45334e-05
1346	6.38881e-05
3854	6.37352e-05
3879	6.37352e-05
183	6.36243e-05
1147	6.35503e-05
699	6.35127e-05
2524	6.34214e-05
3732	6.29608e-05
3589	6.26284e-05
841	6.22729e-05
1775	6.20687e-05
153	6.20684e-05
234	6.15176e-05
1510	6.1462e-05
2857	6.12469e-05
2952	6.12098e-05
3942	6.11954e-05
2219	6.08285e-05
2493	6.03585e-05
860	6.02683e-05
1394	6.00911e-05
3688	6.00844e-05
3959	5.97294e-05
2855	5.96055e-05
448	5.96039e-05
2963	5.95244e-05
1022	5.9212e-05
571	5.91794e-05
3375	5.90193e-05
2814	5.89911e-05
2714	5.89458e-05
3413	5.8739e-05
744	5.86659e-05
3704	5.84481e-05
2704	5.84455e-05
2740	5.84455e-05
750	5.83371e-05
1326	5.78831e-05
945	5.7824e-05
2998	5.72802e-05
656	5.72762e-05
1417	5.71097e-05
1034	5.65747e-05
648	5.64964e-05
1856	5.64573e-05
2380	5.64185e-05
2860	5.64075e-05
1270	5.61683e-05
2382	5.57902e-05
2541	5.57902e-05
1854	5.54848e-05
1362	5.52432e-05
2722	5.41205e-05
2798	5.37078e-05
875	5.3465e-05
883	5.3465e-05
891	5.3465e-05
892	5.3465e-05
11	5.24765e-05
12	5.24765e-05
15	5.24765e-05
18	5.24765e-05
37	5.24765e-05
43	5.24765e-05
74	5.24765e-05
114	5.24765e-05
209	5.24765e-05
210	5.24765e-05
215	5.24765e-05
287	5.24765e-05
292	5.24765e-05
335	5.24765e-05
1065	5.12619e-05
1651	5.11511e-05
3125	5.10792e-05
3408	5.10735e-05
3134	5.09608e-05
1558	5.06526e-05
3282	5.01854e-05
1969	4.97746e-05
1233	4.94853e-05
1430	4.93288e-05
3006	4.91314e-05
3451	4.89428e-05
3453	4.89428e-05
3570	4.89428e-05
3650	4.89428e-05
3709	4.89428e-05
3729	4.89428e-05
3748	4.89428e-05
3798	4.89428e-05
3820	4.89428e-05
3853	4.89428e-05
3856	4.89428e-05
3935	4.89428e-05
3974	4.89428e-05
1967	4.83644e-05
1690	4.83557e-05
692	4.82253e-05
801	4.82253e-05
1395	4.81013e-05
1176	4.70515e-05
1755	4.69194e-05
585	4.67303e-05
602	4.67303e-05
607	4.67303e-05
608	4.67303e-05
613	4.67303e-05
624	4.67303e-05
638	4.67303e-05
668	4.67303e-05
674	4.67303e-05
358	4.58054e-05
447	4.58054e-05
550	4.58054e-05
1276	4.53472e-05
1262	4.53232e-05
2442	4.51237e-05
2842	4.39412e-05
3031	4.39412e-05
3071	4.39412e-05
3183	4.39412e-05
3230	4.39412e-05
911	4.27588e-05
918	4.27588e-05
1096	4.27588e-05
1119	4.27588e-05
1145	4.27588e-05
1206	4.27588e-05
1386	4.27588e-05
1466	4.27588e-05
1560	4.27588e-05
1581	4.27588e-05
1834	4.27588e-05
2079	4.14725e-05
2195	4.14725e-05
2269	4.14725e-05
2457	4.14725e-05
2470	4.14725e-05
2569	4.14725e-05
2596	4.14725e-05
